country,country_code,region,income_group,year,WBL INDEX,can_choose_residence,can_travel_domestic,can_apply_passport,can_travel_abroad,get_job,no_gender_discrimination_employment,sexual_harassment_legislation,sexual_harassment_penalties,no_gender_discrimination_credit,can_sign_contract,can_register_business,can_open_bank_account
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2020,86.3,1,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2021,86.3,1,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2022,86.3,1,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2023,86.3,1,1,1,1,1,1,1,1,1,1,1,1
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2024,86.3,1,1,1,1,1,1,1,1,1,1,1,1
Niger,NER,Sub-Saharan Africa,Low income,2015,53.8,0,1,1,1,0,1,1,1,0,1,1,0
Niger,NER,Sub-Saharan Africa,Low income,2016,53.8,0,1,1,1,0,1,1,1,0,1,1,0
Niger,NER,Sub-Saharan Africa,Low income,2017,53.8,0,1,1,1,0,1,1,1,0,1,1,0
Niger,NER,Sub-Saharan Africa,Low income,2018,53.8,0,1,1,1,0,1,1,1,0,1,1,0
Niger,NER,Sub-Saharan Africa,Low income,2019,56.9,0,1,1,1,0,1,1,1,0,1,1,0
Niger,NER,Sub-Saharan Africa,Low income,2020,56.9,0,1,1,1,0,1,1,1,0,1,1,0
Niger,NER,Sub-Saharan Africa,Low income,2021,56.9,0,1,1,1,0,1,1,1,0,1,1,0
Niger,NER,Sub-Saharan Africa,Low income,2022,56.9,0,1,1,1,0,1,1,1,0,1,1,0
Niger,NER,Sub-Saharan Africa,Low income,2023,53.8,0,1,1,1,0,1,1,1,0,1,1,0
Niger,NER,Sub-Saharan Africa,Low income,2024,53.8,0,1,1,1,0,1,1,1,0,1,1,0
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2015,63.1,0,1,0,1,1,0,1,1,0,1,1,1
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2016,63.1,0,1,0,1,1,0,1,1,0,1,1,1
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2017,63.1,0,1,0,1,1,0,1,1,0,1,1,1
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2018,63.1,0,1,0,1,1,0,1,1,0,1,1,1
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2019,63.1,0,1,0,1,1,0,1,1,0,1,1,1
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2020,63.1,0,1,0,1,1,0,1,1,0,1,1,1
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2021,63.1,0,1,0,1,1,0,1,1,0,1,1,1
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2022,66.3,0,1,1,1,1,0,1,1,0,1,1,1
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2023,66.3,0,1,1,1,1,0,1,1,0,1,1,1
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2024,66.3,0,1,1,1,1,0,1,1,0,1,1,1
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2015,82.5,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2016,85.0,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2017,85.0,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2018,85.0,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2019,85.0,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2020,85.0,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2021,85.0,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2022,85.0,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2023,85.0,1,1,1,1,1,1,1,1,1,1,1,1
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2024,85.0,1,1,1,1,1,1,1,1,1,1,1,1
Norway,NOR,High income: OECD,High income,2015,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Norway,NOR,High income: OECD,High income,2016,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Norway,NOR,High income: OECD,High income,2017,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Norway,NOR,High income: OECD,High income,2018,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Norway,NOR,High income: OECD,High income,2019,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Norway,NOR,High income: OECD,High income,2020,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Norway,NOR,High income: OECD,High income,2021,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Norway,NOR,High income: OECD,High income,2022,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Norway,NOR,High income: OECD,High income,2023,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Norway,NOR,High income: OECD,High income,2024,96.9,1,1,1,1,1,1,1,1,0,1,1,1
Oman,OMN,Middle East & North Africa,High income,2015,32.5,0,0,0,0,1,0,1,0,0,1,1,1
Oman,OMN,Middle East & North Africa,High income,2016,32.5,0,0,0,0,1,0,1,0,0,1,1,1
Oman,OMN,Middle East & North Africa,High income,2017,32.5,0,0,0,0,1,0,1,0,0,1,1,1
Oman,OMN,Middle East & North Africa,High income,2018,32.5,0,0,0,0,1,0,1,0,0,1,1,1
Oman,OMN,Middle East & North Africa,High income,2019,32.5,0,0,0,0,1,0,1,0,0,1,1,1
Oman,OMN,Middle East & North Africa,High income,2020,32.5,0,0,0,0,1,0,1,0,0,1,1,1
Oman,OMN,Middle East & North Africa,High income,2021,32.5,0,0,0,0,1,0,1,0,0,1,1,1
Oman,OMN,Middle East & North Africa,High income,2022,35.6,0,0,1,0,1,0,1,0,0,1,1,1
Oman,OMN,Middle East & North Africa,High income,2023,35.6,0,0,1,0,1,0,1,0,0,1,1,1
Oman,OMN,Middle East & North Africa,High income,2024,46.3,0,0,1,0,1,0,1,0,0,1,1,1
Pakistan,PAK,South Asia,Lower middle income,2015,46.9,1,1,0,1,1,0,1,1,0,1,0,1
Pakistan,PAK,South Asia,Lower middle income,2016,46.9,1,1,0,1,1,0,1,1,0,1,0,1
Pakistan,PAK,South Asia,Lower middle income,2017,46.9,1,1,0,1,1,0,1,1,0,1,0,1
Pakistan,PAK,South Asia,Lower middle income,2018,50.0,1,1,0,1,1,1,1,1,0,1,0,1
Pakistan,PAK,South Asia,Lower middle income,2019,52.5,1,1,0,1,1,1,1,1,0,1,0,1
Pakistan,PAK,South Asia,Lower middle income,2020,52.5,1,1,0,1,1,1,1,1,0,1,0,1
Pakistan,PAK,South Asia,Lower middle income,2021,55.6,1,1,0,1,1,1,1,1,0,1,1,1
Pakistan,PAK,South Asia,Lower middle income,2022,55.6,1,1,0,1,1,1,1,1,0,1,0,1
Pakistan,PAK,South Asia,Lower middle income,2023,58.8,1,1,0,1,1,1,1,1,0,1,1,1
Pakistan,PAK,South Asia,Lower middle income,2024,58.8,1,1,0,1,1,1,1,1,0,1,1,1
Palau,PLW,East Asia & Pacific,Upper middle income,2015,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Palau,PLW,East Asia & Pacific,Upper middle income,2016,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Palau,PLW,East Asia & Pacific,Upper middle income,2017,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Palau,PLW,East Asia & Pacific,Upper middle income,2018,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Palau,PLW,East Asia & Pacific,Upper middle income,2019,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Palau,PLW,East Asia & Pacific,Upper middle income,2020,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Palau,PLW,East Asia & Pacific,Upper middle income,2021,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Palau,PLW,East Asia & Pacific,Upper middle income,2022,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Palau,PLW,East Asia & Pacific,Upper middle income,2023,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Palau,PLW,East Asia & Pacific,Upper middle income,2024,56.3,1,1,1,1,1,0,0,0,0,1,1,1
Panama,PAN,Latin America & Caribbean,High income,2015,76.9,1,1,1,1,1,1,1,1,0,1,1,1
Panama,PAN,Latin America & Caribbean,High income,2016,76.9,1,1,1,1,1,1,1,1,0,1,1,1
Panama,PAN,Latin America & Caribbean,High income,2017,76.9,1,1,1,1,1,1,1,1,0,1,1,1
Panama,PAN,Latin America & Caribbean,High income,2018,79.4,1,1,1,1,1,1,1,1,0,1,1,1
Panama,PAN,Latin America & Caribbean,High income,2019,79.4,1,1,1,1,1,1,1,1,0,1,1,1
Panama,PAN,Latin America & Caribbean,High income,2020,79.4,1,1,1,1,1,1,1,1,0,1,1,1
Panama,PAN,Latin America & Caribbean,High income,2021,79.4,1,1,1,1,1,1,1,1,0,1,1,1
Panama,PAN,Latin America & Caribbean,High income,2022,79.4,1,1,1,1,1,1,1,1,0,1,1,1
Panama,PAN,Latin America & Caribbean,High income,2023,79.4,1,1,1,1,1,1,1,1,0,1,1,1
Panama,PAN,Latin America & Caribbean,High income,2024,79.4,1,1,1,1,1,1,1,1,0,1,1,1
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2015,60.0,1,1,0,1,1,1,0,0,0,1,1,1
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2016,60.0,1,1,0,1,1,1,0,0,0,1,1,1
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2017,60.0,1,1,0,1,1,1,0,0,0,1,1,1
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2018,60.0,1,1,0,1,1,1,0,0,0,1,1,1
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2019,60.0,1,1,0,1,1,1,0,0,0,1,1,1
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2020,60.0,1,1,0,1,1,1,0,0,0,1,1,1
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2021,60.0,1,1,0,1,1,1,0,0,0,1,1,1
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2022,60.0,1,1,0,1,1,1,0,0,0,1,1,1
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2023,60.0,1,1,0,1,1,1,0,0,0,1,1,1
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2024,60.0,1,1,0,1,1,1,0,0,0,1,1,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2015,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2016,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2017,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2018,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2019,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2020,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2021,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2022,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2023,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2024,94.4,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Latin America & Caribbean,Upper middle income,2015,92.5,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Latin America & Caribbean,Upper middle income,2016,92.5,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Latin America & Caribbean,Upper middle income,2017,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Latin America & Caribbean,Upper middle income,2018,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Latin America & Caribbean,Upper middle income,2019,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Latin America & Caribbean,Upper middle income,2020,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Latin America & Caribbean,Upper middle income,2021,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Latin America & Caribbean,Upper middle income,2022,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Latin America & Caribbean,Upper middle income,2023,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,Latin America & Caribbean,Upper middle income,2024,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific,Lower middle income,2015,78.8,1,1,0,1,1,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific,Lower middle income,2016,78.8,1,1,0,1,1,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific,Lower middle income,2017,78.8,1,1,0,1,1,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific,Lower middle income,2018,78.8,1,1,0,1,1,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific,Lower middle income,2019,78.8,1,1,0,1,1,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific,Lower middle income,2020,78.8,1,1,0,1,1,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific,Lower middle income,2021,78.8,1,1,0,1,1,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific,Lower middle income,2022,78.8,1,1,0,1,1,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific,Lower middle income,2023,78.8,1,1,0,1,1,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific,Lower middle income,2024,78.8,1,1,0,1,1,1,1,1,1,1,1,1
Poland,POL,High income: OECD,High income,2015,84.4,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,High income: OECD,High income,2016,84.4,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,High income: OECD,High income,2017,84.4,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,High income: OECD,High income,2018,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,High income: OECD,High income,2019,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,High income: OECD,High income,2020,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,High income: OECD,High income,2021,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,High income: OECD,High income,2022,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,High income: OECD,High income,2023,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Poland,POL,High income: OECD,High income,2024,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,PRT,High income: OECD,High income,2015,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,PRT,High income: OECD,High income,2016,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,PRT,High income: OECD,High income,2017,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,PRT,High income: OECD,High income,2018,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,PRT,High income: OECD,High income,2019,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,PRT,High income: OECD,High income,2020,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,PRT,High income: OECD,High income,2021,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,PRT,High income: OECD,High income,2022,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,PRT,High income: OECD,High income,2023,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Portugal,PRT,High income: OECD,High income,2024,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Puerto Rico,PRI,Latin America & Caribbean,High income,2015,81.3,1,1,1,1,1,1,1,1,1,1,1,1
Puerto Rico,PRI,Latin America & Caribbean,High income,2016,81.3,1,1,1,1,1,1,1,1,1,1,1,1
Puerto Rico,PRI,Latin America & Caribbean,High income,2017,81.3,1,1,1,1,1,1,1,1,1,1,1,1
Puerto Rico,PRI,Latin America & Caribbean,High income,2018,81.3,1,1,1,1,1,1,1,1,1,1,1,1
Puerto Rico,PRI,Latin America & Caribbean,High income,2019,81.3,1,1,1,1,1,1,1,1,1,1,1,1
Puerto Rico,PRI,Latin America & Caribbean,High income,2020,81.3,1,1,1,1,1,1,1,1,1,1,1,1
Puerto Rico,PRI,Latin America & Caribbean,High income,2021,83.8,1,1,1,1,1,1,1,1,1,1,1,1
Puerto Rico,PRI,Latin America & Caribbean,High income,2022,83.8,1,1,1,1,1,1,1,1,1,1,1,1
Puerto Rico,PRI,Latin America & Caribbean,High income,2023,83.8,1,1,1,1,1,1,1,1,1,1,1,1
Puerto Rico,PRI,Latin America & Caribbean,High income,2024,83.8,1,1,1,1,1,1,1,1,1,1,1,1
Qatar,QAT,Middle East & North Africa,High income,2015,29.4,0,0,1,0,0,0,0,0,0,1,1,1
Qatar,QAT,Middle East & North Africa,High income,2016,29.4,0,0,1,0,0,0,0,0,0,1,1,1
Qatar,QAT,Middle East & North Africa,High income,2017,29.4,0,0,1,0,0,0,0,0,0,1,1,1
Qatar,QAT,Middle East & North Africa,High income,2018,29.4,0,0,1,0,0,0,0,0,0,1,1,1
Qatar,QAT,Middle East & North Africa,High income,2019,29.4,0,0,1,0,0,0,0,0,0,1,1,1
Qatar,QAT,Middle East & North Africa,High income,2020,29.4,0,0,1,0,0,0,0,0,0,1,1,1
Qatar,QAT,Middle East & North Africa,High income,2021,29.4,0,0,1,0,0,0,0,0,0,1,1,1
Qatar,QAT,Middle East & North Africa,High income,2022,29.4,0,0,1,0,0,0,0,0,0,1,1,1
Qatar,QAT,Middle East & North Africa,High income,2023,29.4,0,0,1,0,0,0,0,0,0,1,1,1
Qatar,QAT,Middle East & North Africa,High income,2024,35.6,0,0,1,0,0,0,0,0,0,1,1,1
Romania,ROM,Europe & Central Asia,High income,2015,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROM,Europe & Central Asia,High income,2016,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROM,Europe & Central Asia,High income,2017,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROM,Europe & Central Asia,High income,2018,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROM,Europe & Central Asia,High income,2019,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROM,Europe & Central Asia,High income,2020,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROM,Europe & Central Asia,High income,2021,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROM,Europe & Central Asia,High income,2022,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROM,Europe & Central Asia,High income,2023,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Romania,ROM,Europe & Central Asia,High income,2024,90.6,1,1,1,1,1,1,1,1,1,1,1,1
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2015,73.1,1,1,1,1,1,1,0,0,0,1,1,1
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2016,73.1,1,1,1,1,1,1,0,0,0,1,1,1
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2017,73.1,1,1,1,1,1,1,0,0,0,1,1,1
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2018,73.1,1,1,1,1,1,1,0,0,0,1,1,1
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2019,73.1,1,1,1,1,1,1,0,0,0,1,1,1
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2020,73.1,1,1,1,1,1,1,0,0,0,1,1,1
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2021,73.1,1,1,1,1,1,1,0,0,0,1,1,1
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2022,73.1,1,1,1,1,1,1,0,0,0,1,1,1
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2023,73.1,1,1,1,1,1,1,0,0,0,1,1,1
Russian Federation,RUS,Europe & Central Asia,Upper middle income,2024,73.1,1,1,1,1,1,1,0,0,0,1,1,1
Rwanda,RWA,Sub-Saharan Africa,Low income,2015,72.5,0,1,1,1,1,1,1,1,0,1,1,1
Rwanda,RWA,Sub-Saharan Africa,Low income,2016,72.5,0,1,1,1,1,1,1,1,0,1,1,1
Rwanda,RWA,Sub-Saharan Africa,Low income,2017,72.5,0,1,1,1,1,1,1,1,0,1,1,1
Rwanda,RWA,Sub-Saharan Africa,Low income,2018,78.1,1,1,1,1,1,1,1,1,0,1,1,1
Rwanda,RWA,Sub-Saharan Africa,Low income,2019,78.1,1,1,1,1,1,1,1,1,0,1,1,1
Rwanda,RWA,Sub-Saharan Africa,Low income,2020,81.3,1,1,1,1,1,1,1,1,0,1,1,1
Rwanda,RWA,Sub-Saharan Africa,Low income,2021,83.8,1,1,1,1,1,1,1,1,0,1,1,1
Rwanda,RWA,Sub-Saharan Africa,Low income,2022,83.8,1,1,1,1,1,1,1,1,0,1,1,1
Rwanda,RWA,Sub-Saharan Africa,Low income,2023,83.8,1,1,1,1,1,1,1,1,0,1,1,1
Rwanda,RWA,Sub-Saharan Africa,Low income,2024,91.9,1,1,1,1,1,1,1,1,1,1,1,1
Samoa,WSM,East Asia & Pacific,Lower middle income,2015,75.0,1,1,0,1,1,1,1,1,0,1,1,1
Samoa,WSM,East Asia & Pacific,Lower middle income,2016,75.0,1,1,0,1,1,1,1,1,0,1,1,1
Samoa,WSM,East Asia & Pacific,Lower middle income,2017,75.0,1,1,0,1,1,1,1,1,0,1,1,1
Samoa,WSM,East Asia & Pacific,Lower middle income,2018,75.0,1,1,0,1,1,1,1,1,0,1,1,1
Samoa,WSM,East Asia & Pacific,Lower middle income,2019,75.0,1,1,0,1,1,1,1,1,0,1,1,1
Samoa,WSM,East Asia & Pacific,Lower middle income,2020,75.0,1,1,0,1,1,1,1,1,0,1,1,1
Samoa,WSM,East Asia & Pacific,Lower middle income,2021,75.0,1,1,0,1,1,1,1,1,0,1,1,1
Samoa,WSM,East Asia & Pacific,Lower middle income,2022,75.0,1,1,0,1,1,1,1,1,0,1,1,1
Samoa,WSM,East Asia & Pacific,Lower middle income,2023,75.0,1,1,0,1,1,1,1,1,0,1,1,1
Samoa,WSM,East Asia & Pacific,Lower middle income,2024,75.0,1,1,0,1,1,1,1,1,0,1,1,1
San Marino,SMR,Europe & Central Asia,High income,2015,80.0,1,1,1,1,1,1,0,0,0,1,1,1
San Marino,SMR,Europe & Central Asia,High income,2016,80.0,1,1,1,1,1,1,0,0,0,1,1,1
San Marino,SMR,Europe & Central Asia,High income,2017,80.0,1,1,1,1,1,1,0,0,0,1,1,1
San Marino,SMR,Europe & Central Asia,High income,2018,80.0,1,1,1,1,1,1,0,0,0,1,1,1
San Marino,SMR,Europe & Central Asia,High income,2019,80.0,1,1,1,1,1,1,0,0,0,1,1,1
San Marino,SMR,Europe & Central Asia,High income,2020,80.0,1,1,1,1,1,1,0,0,0,1,1,1
San Marino,SMR,Europe & Central Asia,High income,2021,80.0,1,1,1,1,1,1,0,0,0,1,1,1
San Marino,SMR,Europe & Central Asia,High income,2022,80.0,1,1,1,1,1,1,0,0,0,1,1,1
San Marino,SMR,Europe & Central Asia,High income,2023,85.0,1,1,1,1,1,1,0,0,0,1,1,1
San Marino,SMR,Europe & Central Asia,High income,2024,85.0,1,1,1,1,1,1,0,0,0,1,1,1
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,2015,62.5,1,1,1,1,1,1,1,1,0,1,1,1
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,2016,68.8,1,1,1,1,1,1,1,1,0,1,1,1
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,2017,68.8,1,1,1,1,1,1,1,1,0,1,1,1
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,2018,68.8,1,1,1,1,1,1,1,1,0,1,1,1
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,2019,68.8,1,1,1,1,1,1,1,1,0,1,1,1
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,2020,83.1,1,1,1,1,1,1,1,1,0,1,1,1
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,2021,83.1,1,1,1,1,1,1,1,1,0,1,1,1
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,2022,83.1,1,1,1,1,1,1,1,1,0,1,1,1
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,2023,83.1,1,1,1,1,1,1,1,1,0,1,1,1
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,2024,83.1,1,1,1,1,1,1,1,1,0,1,1,1
Saudi Arabia,SAU,Middle East & North Africa,High income,2015,31.9,0,0,0,0,1,0,0,0,0,1,1,1
Saudi Arabia,SAU,Middle East & North Africa,High income,2016,31.9,0,0,0,0,1,0,0,0,0,1,1,1
Saudi Arabia,SAU,Middle East & North Africa,High income,2017,31.9,0,0,0,0,1,0,0,0,0,1,1,1
Saudi Arabia,SAU,Middle East & North Africa,High income,2018,31.9,0,0,0,0,1,0,0,0,0,1,1,1
Saudi Arabia,SAU,Middle East & North Africa,High income,2019,38.1,0,0,0,0,1,0,1,1,0,1,1,1
Saudi Arabia,SAU,Middle East & North Africa,High income,2020,70.6,1,1,1,1,1,1,1,1,1,1,1,1
Saudi Arabia,SAU,Middle East & North Africa,High income,2021,80.0,1,1,1,1,1,1,1,1,1,1,1,1
Saudi Arabia,SAU,Middle East & North Africa,High income,2022,80.0,1,1,1,1,1,1,1,1,1,1,1,1
Saudi Arabia,SAU,Middle East & North Africa,High income,2023,71.3,0,1,1,0,1,1,1,1,1,1,1,1
Saudi Arabia,SAU,Middle East & North Africa,High income,2024,71.3,0,1,1,0,1,1,1,1,1,1,1,1
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2015,63.8,0,1,1,1,1,0,1,1,0,1,1,1
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2016,63.8,0,1,1,1,1,0,1,1,0,1,1,1
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2017,63.8,0,1,1,1,1,0,1,1,0,1,1,1
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2018,63.8,0,1,1,1,1,0,1,1,0,1,1,1
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2019,63.8,0,1,1,1,1,0,1,1,0,1,1,1
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2020,63.8,0,1,1,1,1,0,1,1,0,1,1,1
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2021,66.9,0,1,1,1,1,1,1,1,0,1,1,1
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2022,66.9,0,1,1,1,1,1,1,1,0,1,1,1
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2023,72.5,0,1,1,1,1,1,1,1,0,1,1,1
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2024,72.5,0,1,1,1,1,1,1,1,0,1,1,1
Serbia,SRB,Europe & Central Asia,Upper middle income,2015,96.9,1,1,1,1,1,1,1,1,1,1,1,1
Serbia,SRB,Europe & Central Asia,Upper middle income,2016,93.8,1,1,1,1,1,1,1,1,1,1,1,1
Serbia,SRB,Europe & Central Asia,Upper middle income,2017,93.8,1,1,1,1,1,1,1,1,1,1,1,1
